time,viseme,voice,teacher_sil,teacher_PP,teacher_FF,teacher_TH,teacher_DD,teacher_kk,teacher_CH,teacher_SS,teacher_nn,teacher_RR,teacher_aa,teacher_E,teacher_I,teacher_O,teacher_U,avr_sil,avr_PP,avr_FF,avr_TH,avr_DD,avr_kk,avr_CH,avr_SS,avr_nn,avr_RR,avr_aa,avr_E,avr_I,avr_O,avr_U,probe_YUCP/AdvancedViseme/_Internal/Syllabic-rate target renormalizer/Scaled/0,probe_YUCP/AdvancedViseme/_Internal/Syllabic-rate target renormalizer/Scaled/1,probe_YUCP/AdvancedViseme/_Internal/Syllabic-rate target renormalizer/Scaled/10,probe_YUCP/AdvancedViseme/_Internal/Syllabic-rate target renormalizer/Scaled/11,probe_YUCP/AdvancedViseme/_Internal/Syllabic-rate target renormalizer/Scaled/12,probe_YUCP/AdvancedViseme/_Internal/Syllabic-rate target renormalizer/Scaled/13,probe_YUCP/AdvancedViseme/_Internal/Syllabic-rate target renormalizer/Scaled/14,probe_YUCP/AdvancedViseme/_Internal/Syllabic-rate target renormalizer/Scaled/2,probe_YUCP/AdvancedViseme/_Internal/Syllabic-rate target renormalizer/Scaled/3,probe_YUCP/AdvancedViseme/_Internal/Syllabic-rate target renormalizer/Scaled/4,probe_YUCP/AdvancedViseme/_Internal/Syllabic-rate target renormalizer/Scaled/5,probe_YUCP/AdvancedViseme/_Internal/Syllabic-rate target renormalizer/Scaled/6,probe_YUCP/AdvancedViseme/_Internal/Syllabic-rate target renormalizer/Scaled/7,probe_YUCP/AdvancedViseme/_Internal/Syllabic-rate target renormalizer/Scaled/8,probe_YUCP/AdvancedViseme/_Internal/Syllabic-rate target renormalizer/Scaled/9,probe_YUCP/AdvancedViseme/_Internal/Viseme/0/Syllabic,probe_YUCP/AdvancedViseme/_Internal/Viseme/0/SyllabicNorm,probe_YUCP/AdvancedViseme/_Internal/Viseme/1/Syllabic,probe_YUCP/AdvancedViseme/_Internal/Viseme/1/SyllabicNorm,probe_YUCP/AdvancedViseme/_Internal/Viseme/10/Syllabic,probe_YUCP/AdvancedViseme/_Internal/Viseme/10/SyllabicNorm,probe_YUCP/AdvancedViseme/_Internal/Viseme/11/Syllabic,probe_YUCP/AdvancedViseme/_Internal/Viseme/11/SyllabicNorm,probe_YUCP/AdvancedViseme/_Internal/Viseme/12/Syllabic,probe_YUCP/AdvancedViseme/_Internal/Viseme/12/SyllabicNorm,probe_YUCP/AdvancedViseme/_Internal/Viseme/13/Syllabic,probe_YUCP/AdvancedViseme/_Internal/Viseme/13/SyllabicNorm,probe_YUCP/AdvancedViseme/_Internal/Viseme/14/Syllabic,probe_YUCP/AdvancedViseme/_Internal/Viseme/14/SyllabicNorm,probe_YUCP/AdvancedViseme/_Internal/Viseme/2/Syllabic,probe_YUCP/AdvancedViseme/_Internal/Viseme/2/SyllabicNorm,probe_YUCP/AdvancedViseme/_Internal/Viseme/3/Syllabic,probe_YUCP/AdvancedViseme/_Internal/Viseme/3/SyllabicNorm,probe_YUCP/AdvancedViseme/_Internal/Viseme/4/Syllabic,probe_YUCP/AdvancedViseme/_Internal/Viseme/4/SyllabicNorm,probe_YUCP/AdvancedViseme/_Internal/Viseme/5/Syllabic,probe_YUCP/AdvancedViseme/_Internal/Viseme/5/SyllabicNorm,probe_YUCP/AdvancedViseme/_Internal/Viseme/6/Syllabic,probe_YUCP/AdvancedViseme/_Internal/Viseme/6/SyllabicNorm,probe_YUCP/AdvancedViseme/_Internal/Viseme/7/Syllabic,probe_YUCP/AdvancedViseme/_Internal/Viseme/7/SyllabicNorm,probe_YUCP/AdvancedViseme/_Internal/Viseme/8/Syllabic,probe_YUCP/AdvancedViseme/_Internal/Viseme/8/SyllabicNorm,probe_YUCP/AdvancedViseme/_Internal/Viseme/9/Syllabic,probe_YUCP/AdvancedViseme/_Internal/Viseme/9/SyllabicNorm,probe_YUCP/AdvancedViseme/_Internal/Viseme/SyllabicFall/0,probe_YUCP/AdvancedViseme/_Internal/Viseme/SyllabicFall/1,probe_YUCP/AdvancedViseme/_Internal/Viseme/SyllabicFall/10,probe_YUCP/AdvancedViseme/_Internal/Viseme/SyllabicFall/11,probe_YUCP/AdvancedViseme/_Internal/Viseme/SyllabicFall/12,probe_YUCP/AdvancedViseme/_Internal/Viseme/SyllabicFall/13,probe_YUCP/AdvancedViseme/_Internal/Viseme/SyllabicFall/14,probe_YUCP/AdvancedViseme/_Internal/Viseme/SyllabicFall/2,probe_YUCP/AdvancedViseme/_Internal/Viseme/SyllabicFall/3,probe_YUCP/AdvancedViseme/_Internal/Viseme/SyllabicFall/4,probe_YUCP/AdvancedViseme/_Internal/Viseme/SyllabicFall/5,probe_YUCP/AdvancedViseme/_Internal/Viseme/SyllabicFall/6,probe_YUCP/AdvancedViseme/_Internal/Viseme/SyllabicFall/7,probe_YUCP/AdvancedViseme/_Internal/Viseme/SyllabicFall/8,probe_YUCP/AdvancedViseme/_Internal/Viseme/SyllabicFall/9,probe_YUCP/AdvancedViseme/_Internal/Viseme/SyllabicRise/0,probe_YUCP/AdvancedViseme/_Internal/Viseme/SyllabicRise/1,probe_YUCP/AdvancedViseme/_Internal/Viseme/SyllabicRise/10,probe_YUCP/AdvancedViseme/_Internal/Viseme/SyllabicRise/11,probe_YUCP/AdvancedViseme/_Internal/Viseme/SyllabicRise/12,probe_YUCP/AdvancedViseme/_Internal/Viseme/SyllabicRise/13,probe_YUCP/AdvancedViseme/_Internal/Viseme/SyllabicRise/14,probe_YUCP/AdvancedViseme/_Internal/Viseme/SyllabicRise/2,probe_YUCP/AdvancedViseme/_Internal/Viseme/SyllabicRise/3,probe_YUCP/AdvancedViseme/_Internal/Viseme/SyllabicRise/4,probe_YUCP/AdvancedViseme/_Internal/Viseme/SyllabicRise/5,probe_YUCP/AdvancedViseme/_Internal/Viseme/SyllabicRise/6,probe_YUCP/AdvancedViseme/_Internal/Viseme/SyllabicRise/7,probe_YUCP/AdvancedViseme/_Internal/Viseme/SyllabicRise/8,probe_YUCP/AdvancedViseme/_Internal/Viseme/SyllabicRise/9,probe_YUCP/AdvancedViseme/_Internal/Viseme/SyllabicSlope/0,probe_YUCP/AdvancedViseme/_Internal/Viseme/SyllabicSlope/1,probe_YUCP/AdvancedViseme/_Internal/Viseme/SyllabicSlope/10,probe_YUCP/AdvancedViseme/_Internal/Viseme/SyllabicSlope/11,probe_YUCP/AdvancedViseme/_Internal/Viseme/SyllabicSlope/12,probe_YUCP/AdvancedViseme/_Internal/Viseme/SyllabicSlope/13,probe_YUCP/AdvancedViseme/_Internal/Viseme/SyllabicSlope/14,probe_YUCP/AdvancedViseme/_Internal/Viseme/SyllabicSlope/2,probe_YUCP/AdvancedViseme/_Internal/Viseme/SyllabicSlope/3,probe_YUCP/AdvancedViseme/_Internal/Viseme/SyllabicSlope/4,probe_YUCP/AdvancedViseme/_Internal/Viseme/SyllabicSlope/5,probe_YUCP/AdvancedViseme/_Internal/Viseme/SyllabicSlope/6,probe_YUCP/AdvancedViseme/_Internal/Viseme/SyllabicSlope/7,probe_YUCP/AdvancedViseme/_Internal/Viseme/SyllabicSlope/8,probe_YUCP/AdvancedViseme/_Internal/Viseme/SyllabicSlope/9,probe_YUCP/AdvancedViseme/_Internal/Voice/Syllabic/AlphaFast,probe_YUCP/AdvancedViseme/_Internal/Voice/Syllabic/AlphaRate,probe_YUCP/AdvancedViseme/_Internal/Voice/Syllabic/AlphaSlow,probe_YUCP/AdvancedViseme/_Internal/Voice/Syllabic/Band,probe_YUCP/AdvancedViseme/_Internal/Voice/Syllabic/BandLag,probe_YUCP/AdvancedViseme/_Internal/Voice/Syllabic/Fast,probe_YUCP/AdvancedViseme/_Internal/Voice/Syllabic/Rate,probe_YUCP/AdvancedViseme/_Internal/Voice/Syllabic/RateNegative,probe_YUCP/AdvancedViseme/_Internal/Voice/Syllabic/RatePositive,probe_YUCP/AdvancedViseme/_Internal/Voice/Syllabic/Slow
0.00000,0,0.01949,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.87512,1.00000,0.00990,0.00000,0.00110,0.00000,0.03471,0.00000,0.01931,0.00000,0.00000,0.00000,0.00622,0.00000,0.00210,0.00000,0.01851,0.00000,0.00229,0.00000,0.01845,0.00000,0.00586,0.00000,0.00643,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.11707,-0.01441,0.00412,-0.00393,0.02692,-0.00016,0.00452,0.00265,0.00280,0.00434,0.02598,-0.00455,0.00370,0.08057,-0.01549,0.00000,0.00000,0.00000,0.00000,0.00000,0.00473,0.00000,0.00000,0.00000,0.00058
0.02133,0,0.01538,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.50049,0.03961,0.00440,0.13883,0.07722,0.00000,0.02488,0.00841,0.07403,0.00915,0.07382,0.02345,0.02571,0.00000,0.00000,0.87512,0.87512,0.00990,0.00990,0.00110,0.00110,0.03471,0.03471,0.01931,0.01931,0.00000,0.00000,0.00622,0.00622,0.00210,0.00210,0.01851,0.01851,0.00229,0.00229,0.01845,0.01845,0.00586,0.00586,0.00643,0.00643,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.11707,-0.01441,0.00412,-0.00393,0.02692,-0.00016,0.00452,0.00265,0.00280,0.00434,0.02598,-0.00455,0.00370,0.08057,-0.01549,0.16905,0.39652,0.02000,0.00415,0.00000,0.00473,0.18842,0.00000,0.00000,0.00058
0.04267,0,0.01213,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.50049,0.03961,0.00440,0.13883,0.07722,0.00000,0.02488,0.00841,0.07403,0.00915,0.07382,0.02345,0.02571,0.00000,0.00000,0.87512,0.87512,0.00990,0.00990,0.00110,0.00110,0.03471,0.03471,0.01931,0.01931,0.00000,0.00000,0.00622,0.00622,0.00210,0.00210,0.01851,0.01851,0.00229,0.00229,0.01845,0.01845,0.00586,0.00586,0.00643,0.00643,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00882,-0.00109,0.00031,-0.00030,0.00203,-0.00001,0.00034,0.00020,0.00021,0.00033,0.00196,-0.00034,0.00028,0.00607,-0.00117,-0.11707,-0.01441,0.00412,-0.00393,0.02692,-0.00016,0.00452,0.00265,0.00280,0.00434,0.02598,-0.00455,0.00370,0.08057,-0.01549,0.16905,0.39652,0.02000,0.00517,0.00264,0.00702,0.11370,0.00000,0.07537,0.00104
0.06400,0,0.03533,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.42991,0.03092,0.00689,0.13646,0.09346,0.00000,0.02760,0.01001,0.07572,0.01177,0.08948,0.02071,0.02794,0.04858,0.00000,0.85748,0.87512,0.00773,0.00990,0.00172,0.00110,0.03411,0.03471,0.02336,0.01931,-0.00002,0.00000,0.00690,0.00622,0.00250,0.00210,0.01893,0.01851,0.00294,0.00229,0.02237,0.01845,0.00518,0.00586,0.00698,0.00643,0.01215,0.00000,-0.00234,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00532,-0.00066,0.00019,-0.00018,0.00122,-0.00001,0.00021,0.00012,0.00013,0.00020,0.00118,-0.00021,0.00017,0.00366,-0.00070,-0.11707,-0.01441,0.00412,-0.00393,0.02692,-0.00016,0.00452,0.00265,0.00280,0.00434,0.02598,-0.00455,0.00370,0.08057,-0.01549,0.16905,0.39652,0.02000,0.01008,0.00457,0.01578,0.10638,0.00000,0.04600,0.00240
0.08533,0,0.02787,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.94134,0.00465,0.00099,0.00869,0.00107,0.00867,0.00275,0.00302,0.00000,0.00000,0.00052,0.01630,0.00907,0.00000,0.00292,3.45789,0.03437,0.00590,0.13740,0.08702,0.00000,0.02652,0.00938,0.07505,0.01073,0.08327,0.02180,0.02705,0.02932,0.00000,0.86435,0.85546,0.00858,0.00771,0.00148,0.00172,0.03435,0.03403,0.02178,0.02331,-0.00001,0.00000,0.00663,0.00688,0.00235,0.00250,0.01876,0.01888,0.00269,0.00294,0.02084,0.02232,0.00545,0.00517,0.00677,0.00697,0.00741,0.01212,-0.00143,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00498,-0.00061,0.00018,-0.00017,0.00115,-0.00001,0.00019,0.00011,0.00012,0.00018,0.00111,-0.00019,0.00016,0.00343,-0.00066,-0.11707,-0.01441,0.00412,-0.00393,0.02692,-0.00016,0.00452,0.00265,0.00280,0.00434,0.02598,-0.00455,0.00370,0.08057,-0.01549,0.16905,0.39652,0.02000,0.01492,0.00938,0.01952,0.30144,0.00000,0.10023,0.00341
0.10667,0,0.02199,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.90181,0.00779,0.00165,0.01455,0.00180,0.01451,0.00461,0.00505,0.00000,0.00000,0.00087,0.02729,0.01518,0.00000,0.00489,3.46064,0.03471,0.00581,0.13749,0.08639,0.00000,0.02641,0.00931,0.07498,0.01063,0.08266,0.02191,0.02697,0.02743,0.00000,0.85166,0.86311,0.00701,0.00857,0.00193,0.00148,0.03392,0.03430,0.02470,0.02175,-0.00003,0.00000,0.00712,0.00662,0.00263,0.00234,0.01907,0.01874,0.00316,0.00268,0.02366,0.02081,0.00495,0.00544,0.00717,0.00676,0.01615,0.00740,-0.00311,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.01412,-0.00174,0.00050,-0.00047,0.00325,-0.00002,0.00054,0.00032,0.00034,0.00052,0.00313,-0.00055,0.00045,0.00971,-0.00187,-0.11707,-0.01441,0.00412,-0.00393,0.02692,-0.00016,0.00452,0.00265,0.00280,0.00434,0.02598,-0.00455,0.00370,0.08057,-0.01549,0.16905,0.39653,0.02000,0.01616,0.01338,0.02029,0.20635,0.00000,0.10065,0.00414
0.12800,0,0.01735,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.87548,0.00811,0.00213,0.01726,0.00242,0.01885,0.00509,0.00619,0.00569,0.00000,0.00131,0.03172,0.01970,0.00000,0.00605,3.38757,0.02571,0.00838,0.13504,0.10319,0.00000,0.02923,0.01097,0.07673,0.01334,0.09888,0.01907,0.02928,0.07772,0.00000,0.85156,0.84899,0.00700,0.00699,0.00193,0.00192,0.03392,0.03381,0.02473,0.02463,-0.00003,0.00000,0.00713,0.00710,0.00264,0.00263,0.01907,0.01901,0.00316,0.00315,0.02368,0.02359,0.00495,0.00494,0.00717,0.00715,0.01622,0.01610,-0.00312,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00966,-0.00119,0.00034,-0.00032,0.00222,-0.00001,0.00037,0.00022,0.00023,0.00036,0.00214,-0.00038,0.00031,0.00665,-0.00128,-0.11707,-0.01441,0.00412,-0.00393,0.02692,-0.00016,0.00452,0.00265,0.00280,0.00434,0.02598,-0.00455,0.00370,0.08057,-0.01549,0.16905,0.39653,0.02000,0.01538,0.01514,0.01938,0.07558,0.00000,0.05063,0.00466
0.14933,0,0.01369,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.86653,0.00833,0.00229,0.01825,0.00262,0.02030,0.00529,0.00659,0.00729,0.00000,0.00144,0.03340,0.02121,0.00000,0.00646,3.42319,0.03010,0.00713,0.13623,0.09500,0.00000,0.02786,0.01016,0.07588,0.01202,0.09097,0.02045,0.02815,0.05320,0.00000,0.86327,0.84888,0.00844,0.00698,0.00152,0.00192,0.03431,0.03381,0.02203,0.02465,-0.00002,0.00000,0.00668,0.00711,0.00237,0.00263,0.01879,0.01901,0.00273,0.00315,0.02108,0.02361,0.00540,0.00493,0.00680,0.00715,0.00816,0.01617,-0.00157,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00354,-0.00044,0.00012,-0.00012,0.00081,0.00000,0.00014,0.00008,0.00008,0.00013,0.00079,-0.00014,0.00011,0.00244,-0.00047,-0.11707,-0.01441,0.00412,-0.00393,0.02692,-0.00016,0.00452,0.00265,0.00280,0.00434,0.02598,-0.00455,0.00370,0.08057,-0.01549,0.16905,0.39653,0.02000,0.01357,0.01503,0.01762,-0.02386,0.00000,0.00441,0.00502
0.17067,0,0.01080,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.86102,0.00813,0.00239,0.01864,0.00277,0.02128,0.00528,0.00679,0.00934,0.00000,0.00157,0.03390,0.02223,0.00000,0.00668,3.47218,0.03613,0.00540,0.13788,0.08373,0.00000,0.02597,0.00905,0.07470,0.01020,0.08010,0.02235,0.02660,0.01949,0.00000,0.87409,0.86190,0.00978,0.00843,0.00114,0.00152,0.03467,0.03425,0.01954,0.02200,0.00000,0.00000,0.00626,0.00667,0.00213,0.00237,0.01853,0.01876,0.00233,0.00272,0.01868,0.02105,0.00582,0.00539,0.00646,0.00679,0.00071,0.00815,-0.00014,0.00000,-0.00112,-0.00014,0.00004,-0.00004,0.00026,0.00000,0.00004,0.00003,0.00003,0.00004,0.00025,-0.00004,0.00004,0.00077,-0.00015,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.11707,-0.01441,0.00412,-0.00393,0.02692,-0.00016,0.00452,0.00265,0.00280,0.00434,0.02598,-0.00455,0.00370,0.08057,-0.01549,0.16905,0.39652,0.02000,0.01133,0.01372,0.01551,-0.08437,0.02652,0.00000,0.00525
0.19200,0,0.00852,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.85292,0.00737,0.00255,0.01889,0.00302,0.02283,0.00505,0.00703,0.01388,0.00000,0.00181,0.03384,0.02384,0.00000,0.00696,3.50943,0.04071,0.00409,0.13913,0.07517,0.00001,0.02453,0.00821,0.07381,0.00882,0.07183,0.02380,0.02543,0.00000,0.00118,0.88133,0.87397,0.01067,0.00977,0.00088,0.00114,0.03492,0.03467,0.01788,0.01954,0.00001,0.00000,0.00598,0.00626,0.00196,0.00213,0.01836,0.01853,0.00206,0.00233,0.01708,0.01868,0.00610,0.00582,0.00623,0.00646,-0.00427,0.00071,0.00082,0.00000,-0.00395,-0.00049,0.00014,-0.00013,0.00091,-0.00001,0.00015,0.00009,0.00009,0.00015,0.00088,-0.00015,0.00012,0.00272,-0.00052,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.11707,-0.01441,0.00412,-0.00393,0.02692,-0.00016,0.00452,0.00265,0.00280,0.00434,0.02598,-0.00455,0.00370,0.08057,-0.01549,0.16905,0.39653,0.02000,0.00901,0.01177,0.01334,-0.11419,0.04342,0.00000,0.00538
