time,viseme,voice,exactTeacher,teacher_sil,teacher_PP,teacher_FF,teacher_TH,teacher_DD,teacher_kk,teacher_CH,teacher_SS,teacher_nn,teacher_RR,teacher_aa,teacher_E,teacher_I,teacher_O,teacher_U
44.62933,10,0.50355,1,0.07715,0.01070,0.00040,0.00491,0.01611,0.00293,0.00416,0.05132,0.00185,0.29929,0.32828,0.00734,0.02163,0.17290,0.00104
44.65067,9,0.50269,1,0.05324,0.00739,0.00028,0.00339,0.01114,0.00205,0.00287,0.03541,0.00131,0.51510,0.22746,0.00507,0.01494,0.11962,0.00076
44.67200,9,0.47220,1,0.03674,0.00850,0.00081,0.00240,0.00852,0.00948,0.00199,0.02444,0.00172,0.65048,0.15770,0.00353,0.01038,0.08258,0.00072
44.69333,9,0.40215,1,0.02536,0.01123,0.00069,0.00176,0.01226,0.09255,0.00314,0.01686,0.00131,0.65766,0.10917,0.00253,0.00784,0.05704,0.00062
44.71467,9,0.33550,1,0.01753,0.02449,0.00049,0.00133,0.01581,0.33345,0.00936,0.01164,0.00092,0.46239,0.07547,0.00176,0.00555,0.03937,0.00044
44.73600,5,0.27653,1,0.01217,0.01993,0.00034,0.00104,0.01712,0.52839,0.00844,0.00804,0.00064,0.31922,0.05212,0.00122,0.00384,0.02717,0.00031
44.75733,5,0.23066,1,0.00971,0.01820,0.00026,0.00123,0.05582,0.62220,0.00709,0.00557,0.00063,0.22030,0.03618,0.00084,0.00268,0.01877,0.00053
44.77867,5,0.21811,1,0.00689,0.01258,0.00018,0.00085,0.03877,0.73809,0.00489,0.00386,0.00049,0.15201,0.02537,0.00059,0.00186,0.01303,0.00053
44.80000,5,0.21551,1,0.00497,0.00878,0.00014,0.00059,0.02679,0.78828,0.00340,0.00288,0.00099,0.10502,0.02802,0.00043,0.00132,0.02733,0.00108
44.82133,5,0.19343,1,0.00361,0.00682,0.00029,0.00042,0.01853,0.83236,0.00237,0.00231,0.00170,0.07715,0.02352,0.00030,0.00096,0.02458,0.00507
44.84267,5,0.17727,1,0.00254,0.00514,0.00028,0.00030,0.01284,0.87386,0.00164,0.00163,0.00137,0.05342,0.01837,0.00021,0.00067,0.02031,0.00742
44.86400,5,0.16202,1,0.00183,0.00404,0.00025,0.00021,0.00893,0.89198,0.00113,0.00114,0.00103,0.03696,0.02076,0.00014,0.00047,0.02277,0.00835
44.88533,5,0.22138,1,0.00132,0.00313,0.00018,0.00015,0.00625,0.80173,0.00079,0.00079,0.00180,0.02554,0.05694,0.00013,0.00039,0.09355,0.00730
44.90667,5,0.35511,1,0.00096,0.00234,0.00013,0.00010,0.00434,0.62946,0.00055,0.00055,0.00427,0.01766,0.05094,0.00016,0.00035,0.27597,0.01223
44.92800,13,0.41882,1,0.00066,0.00162,0.00009,0.00007,0.00300,0.43527,0.00038,0.00038,0.00603,0.01227,0.04547,0.00037,0.00027,0.48312,0.01100
44.94933,13,0.41775,1,0.00046,0.00116,0.00006,0.00005,0.00210,0.30052,0.00026,0.00031,0.07681,0.00857,0.03302,0.00030,0.00019,0.56814,0.00805
44.97067,13,0.41108,1,0.00032,0.00084,0.00005,0.00032,0.00404,0.20749,0.00020,0.01248,0.26598,0.00601,0.02336,0.00021,0.00022,0.47284,0.00564
44.99200,13,0.38511,1,0.00022,0.00062,0.00006,0.00152,0.02036,0.14323,0.00050,0.19221,0.23930,0.00425,0.01748,0.00017,0.00031,0.37585,0.00391
45.01333,13,0.32512,1,0.00017,0.00062,0.00013,0.00318,0.15729,0.09988,0.03810,0.13534,0.21454,0.00329,0.01240,0.00016,0.00059,0.32914,0.00517
45.03467,4,0.28678,1,0.00013,0.00047,0.00014,0.00232,0.29630,0.07048,0.13793,0.09543,0.15347,0.00238,0.00860,0.00020,0.00061,0.22754,0.00401
45.05600,4,0.26611,1,0.00009,0.00034,0.00034,0.00165,0.42414,0.04895,0.18180,0.06617,0.10591,0.00390,0.00594,0.00014,0.00074,0.15701,0.00288
45.07733,4,0.24773,1,0.00007,0.00025,0.00036,0.00119,0.44163,0.03401,0.27878,0.04687,0.07311,0.00562,0.00411,0.00009,0.00353,0.10834,0.00204
45.09867,6,0.22919,1,0.00009,0.00024,0.00132,0.00097,0.37017,0.02459,0.42362,0.03275,0.05056,0.01149,0.00293,0.00007,0.00472,0.07475,0.00174
45.12000,6,0.20269,1,0.00009,0.00033,0.00149,0.00072,0.27062,0.01804,0.38801,0.02262,0.03497,0.20218,0.00354,0.00006,0.00368,0.05162,0.00201
45.14133,9,0.25086,1,0.00007,0.00036,0.00109,0.00050,0.18839,0.01284,0.29195,0.01561,0.02448,0.41585,0.00727,0.00006,0.00287,0.03579,0.00287
45.16267,9,0.31266,1,0.00005,0.00025,0.00076,0.00035,0.13099,0.00900,0.20282,0.01077,0.01695,0.58692,0.00802,0.00014,0.00381,0.02485,0.00432
45.18400,9,0.31531,1,0.00003,0.00020,0.00053,0.00025,0.09086,0.00634,0.14007,0.00744,0.01177,0.69919,0.00995,0.00061,0.00911,0.01724,0.00641
45.20533,9,0.30793,1,0.00003,0.00018,0.00038,0.00021,0.06282,0.00461,0.09679,0.00514,0.00815,0.77375,0.01386,0.00241,0.00870,0.01205,0.01091
45.22667,9,0.29901,1,0.00004,0.00013,0.00030,0.00018,0.04344,0.00469,0.06681,0.00364,0.00573,0.80063,0.02804,0.00805,0.01875,0.00988,0.00968
45.24800,9,0.28310,1,0.00018,0.00009,0.00029,0.00017,0.03134,0.00327,0.04615,0.00257,0.00419,0.84864,0.02469,0.00747,0.01610,0.00735,0.00749
45.26933,9,0.24152,1,0.00338,0.00007,0.00025,0.00012,0.02598,0.00239,0.03221,0.00236,0.00296,0.87920,0.01817,0.00569,0.01336,0.00533,0.00854
45.29067,9,0.20214,1,0.06142,0.00026,0.00026,0.00015,0.03087,0.00455,0.02370,0.00274,0.00210,0.82214,0.01402,0.01205,0.01442,0.00392,0.00741
45.31200,9,0.16859,1,0.08902,0.00062,0.00043,0.00095,0.03648,0.00568,0.02276,0.00560,0.00148,0.76915,0.01142,0.01312,0.03486,0.00296,0.00547
45.33333,9,0.23866,1,0.06382,0.00058,0.00043,0.00103,0.02956,0.00650,0.01639,0.00513,0.00143,0.53484,0.00990,0.02055,0.30390,0.00206,0.00387
45.35467,12,0.32728,1,0.04405,0.00066,0.00078,0.00087,0.02061,0.00573,0.01150,0.00373,0.00141,0.36958,0.00751,0.02420,0.50428,0.00143,0.00365
45.37600,12,0.39547,1,0.03040,0.00086,0.00188,0.00072,0.01434,0.00424,0.00806,0.00266,0.00297,0.25519,0.00584,0.03804,0.62735,0.00099,0.00648
45.39733,12,0.43339,1,0.02098,0.00060,0.00196,0.00059,0.01521,0.00355,0.01723,0.00620,0.00291,0.17683,0.00485,0.02803,0.71229,0.00069,0.00807
45.41867,12,0.42873,1,0.01448,0.00089,0.00250,0.00181,0.01670,0.00612,0.01498,0.00599,0.04485,0.12318,0.00438,0.02904,0.72510,0.00050,0.00948
45.44000,12,0.42258,1,0.01004,0.00111,0.01999,0.00739,0.01648,0.01383,0.01411,0.00567,0.04052,0.08643,0.00348,0.02475,0.74427,0.00039,0.01154
45.46133,12,0.40748,1,0.00708,0.00092,0.02406,0.00798,0.01764,0.01381,0.02212,0.04211,0.03027,0.06066,0.00322,0.01984,0.72721,0.00031,0.02278
45.48267,12,0.37916,1,0.00502,0.00064,0.01724,0.00805,0.01378,0.00985,0.01760,0.19294,0.02101,0.04227,0.00267,0.01913,0.61207,0.00023,0.03749
45.50400,12,0.34692,1,0.00348,0.00045,0.01195,0.00593,0.00978,0.00688,0.01226,0.42695,0.01451,0.02918,0.00205,0.01354,0.43355,0.00016,0.02934
45.52533,7,0.32756,1,0.00240,0.00031,0.00826,0.00422,0.00723,0.00479,0.00866,0.60311,0.01002,0.02013,0.00146,0.00936,0.29959,0.00011,0.02034
45.54667,7,0.31283,1,0.00166,0.00021,0.00570,0.00300,0.00893,0.00352,0.00636,0.72144,0.00691,0.01389,0.00105,0.00646,0.20673,0.00008,0.01404
45.56800,7,0.30100,1,0.00116,0.00015,0.00397,0.00234,0.00711,0.00355,0.00528,0.80434,0.00478,0.00959,0.00075,0.00446,0.14276,0.00006,0.00969
45.58933,7,0.29069,1,0.00092,0.00012,0.00311,0.00177,0.00940,0.00310,0.01293,0.84877,0.00332,0.00662,0.00055,0.00308,0.09957,0.00004,0.00672
45.61067,7,0.26269,1,0.00121,0.00052,0.00824,0.00169,0.01679,0.01230,0.01117,0.84790,0.00235,0.00572,0.00060,0.00217,0.07145,0.00060,0.01729
45.63200,7,0.36453,1,0.00094,0.00055,0.00594,0.00119,0.01171,0.03974,0.00822,0.64308,0.00352,0.00738,0.01064,0.00188,0.05137,0.10282,0.11102
45.65333,7,0.49110,1,0.00068,0.00066,0.00411,0.00083,0.00810,0.03022,0.00570,0.44833,0.00490,0.00532,0.02179,0.00150,0.03942,0.19691,0.23154
45.67467,14,0.53470,1,0.00047,0.00054,0.00285,0.00061,0.00559,0.03061,0.00395,0.30937,0.02237,0.00483,0.05517,0.00184,0.04036,0.19185,0.32962
45.69600,14,0.56608,1,0.00035,0.00084,0.00204,0.00154,0.00391,0.02982,0.00274,0.21349,0.03237,0.00622,0.12238,0.00345,0.05556,0.16046,0.36484
45.71733,14,0.55866,1,0.00028,0.00134,0.00164,0.01503,0.00291,0.02153,0.00190,0.14735,0.03601,0.00609,0.12711,0.00370,0.05664,0.11650,0.46197
45.73867,14,0.53988,1,0.00021,0.00165,0.00319,0.01717,0.00302,0.01523,0.00138,0.10283,0.16693,0.00475,0.09147,0.00313,0.05287,0.08082,0.45535
45.76000,8,0.50955,1,0.00016,0.00135,0.00237,0.01211,0.00226,0.01055,0.00095,0.07097,0.40149,0.00333,0.06336,0.00216,0.03668,0.05578,0.33649
45.78133,8,0.49140,1,0.00016,0.00183,0.00187,0.00873,0.00181,0.00754,0.00066,0.04901,0.56827,0.00234,0.04379,0.00149,0.02544,0.03850,0.24857
45.80267,8,0.47097,1,0.00018,0.00419,0.00140,0.00637,0.00164,0.00534,0.00045,0.03385,0.66857,0.00166,0.03028,0.00103,0.01777,0.02658,0.20069
45.82400,8,0.45982,1,0.00044,0.00956,0.00132,0.00499,0.00210,0.00379,0.00032,0.02368,0.67620,0.00125,0.02096,0.00072,0.01285,0.01835,0.22349
45.84533,8,0.43803,1,0.00150,0.02226,0.00935,0.00439,0.00408,0.00293,0.00026,0.04701,0.65178,0.00112,0.01459,0.00055,0.01020,0.01269,0.21730
45.86667,8,0.42019,1,0.00698,0.03985,0.05993,0.00587,0.01149,0.00376,0.00388,0.09389,0.52541,0.00207,0.01022,0.00043,0.01646,0.00881,0.21097
45.88800,8,0.41245,1,0.01290,0.07503,0.10248,0.00818,0.01986,0.00412,0.00544,0.13071,0.40422,0.01015,0.00735,0.00041,0.01819,0.00613,0.19483
45.90933,8,0.53860,1,0.00892,0.05285,0.07210,0.01307,0.01831,0.00345,0.00483,0.09392,0.44109,0.01843,0.02239,0.00105,0.05445,0.01039,0.18474
45.93067,14,0.60254,1,0.00617,0.03666,0.04976,0.00919,0.01294,0.00254,0.00338,0.06481,0.32003,0.01337,0.02792,0.00079,0.04772,0.03065,0.37408
45.95200,14,0.59862,1,0.00427,0.02553,0.03449,0.00639,0.00948,0.00249,0.00234,0.04473,0.23333,0.00950,0.02844,0.00059,0.03479,0.08077,0.48285
45.97333,14,0.64993,1,0.00295,0.02218,0.02457,0.00460,0.00673,0.00277,0.00163,0.03089,0.19549,0.00956,0.02086,0.00069,0.03037,0.07068,0.57601
45.99467,14,0.67570,1,0.00204,0.01829,0.01716,0.00328,0.00477,0.00483,0.00114,0.02132,0.14133,0.01599,0.02283,0.02161,0.19474,0.05721,0.47344
46.01600,14,0.66911,1,0.00150,0.01450,0.01193,0.00266,0.00393,0.01242,0.00082,0.01475,0.21150,0.01118,0.04298,0.03065,0.25212,0.03989,0.34916
46.03733,8,0.66569,1,0.00106,0.01084,0.00826,0.00212,0.00387,0.02952,0.00059,0.01021,0.41711,0.00782,0.03127,0.02262,0.18296,0.02799,0.24378
46.05867,12,0.65567,1,0.00074,0.00758,0.00570,0.00165,0.00291,0.02096,0.00041,0.00705,0.31928,0.00550,0.02610,0.02284,0.39128,0.01932,0.16869
46.08000,12,0.64051,1,0.00054,0.00577,0.00400,0.00128,0.00253,0.01596,0.00034,0.00488,0.22667,0.00473,0.04331,0.04320,0.49027,0.01346,0.14306
46.10133,12,0.63113,1,0.00042,0.00483,0.00279,0.00091,0.00212,0.01662,0.00024,0.00339,0.15973,0.00371,0.08347,0.08759,0.51581,0.00949,0.10888
46.12267,12,0.61150,1,0.00034,0.00361,0.00197,0.00071,0.00315,0.01780,0.00020,0.00235,0.11285,0.00318,0.16935,0.08086,0.51078,0.00668,0.08615
46.14400,12,0.57120,1,0.00028,0.00293,0.00170,0.00136,0.10688,0.01860,0.00018,0.00173,0.15739,0.00270,0.15849,0.07309,0.40619,0.00462,0.06385
46.16533,4,0.54252,1,0.00020,0.00206,0.00127,0.00115,0.37077,0.01382,0.00022,0.00126,0.11911,0.00193,0.10971,0.05049,0.28068,0.00319,0.04414
46.18667,4,0.53223,1,0.00015,0.00142,0.00089,0.00098,0.53379,0.01492,0.00017,0.00087,0.08231,0.00142,0.09212,0.03524,0.20279,0.00220,0.03073
46.20800,4,0.51777,1,0.00011,0.00099,0.00063,0.00070,0.36870,0.01065,0.00012,0.00060,0.05684,0.00103,0.25202,0.02962,0.25511,0.00152,0.02137
46.22933,5,0.49939,1,0.00008,0.00073,0.00044,0.00048,0.25441,0.26325,0.00008,0.00041,0.04053,0.00071,0.17422,0.02044,0.22841,0.00105,0.01475
46.25067,5,0.47646,1,0.00006,0.00055,0.00030,0.00033,0.17555,0.49014,0.00006,0.00029,0.02909,0.00049,0.12022,0.01411,0.15792,0.00072,0.01019
46.27200,5,0.45335,1,0.00006,0.00108,0.00024,0.00053,0.12156,0.64345,0.00005,0.00020,0.02192,0.00059,0.08296,0.00974,0.10902,0.00050,0.00810
46.29333,5,0.42179,1,0.00076,0.00980,0.00216,0.01300,0.09272,0.71333,0.00027,0.00020,0.01975,0.00088,0.05730,0.00677,0.07535,0.00035,0.00738
46.31467,5,0.36472,1,0.00301,0.02141,0.01080,0.01989,0.09558,0.73128,0.00055,0.00091,0.01427,0.00064,0.03957,0.00467,0.05201,0.00024,0.00515
46.33600,5,0.30138,1,0.00605,0.04588,0.09559,0.07781,0.12989,0.56073,0.00282,0.00067,0.00989,0.00045,0.02735,0.00323,0.03590,0.00017,0.00357
46.35733,5,0.26453,1,0.00651,0.09498,0.10288,0.12696,0.17783,0.43103,0.00322,0.00048,0.00685,0.00035,0.01918,0.00225,0.02481,0.00017,0.00251
46.37867,4,0.25345,1,0.00450,0.06555,0.07100,0.08796,0.43190,0.29755,0.00225,0.00039,0.00473,0.00024,0.01340,0.00155,0.01713,0.00012,0.00173
46.40000,4,0.23328,1,0.00313,0.04523,0.04901,0.06094,0.50233,0.20532,0.00159,0.00029,0.00326,0.00023,0.01408,0.00109,0.01191,0.00044,0.10115
46.42133,14,0.27462,1,0.00218,0.03121,0.03382,0.04205,0.35957,0.14168,0.00110,0.00021,0.00225,0.00071,0.01122,0.00075,0.00825,0.00132,0.36368
46.44267,14,0.39279,1,0.00151,0.02154,0.02334,0.02902,0.24817,0.09776,0.00076,0.00014,0.00156,0.00050,0.00791,0.00052,0.00575,0.00094,0.56059
46.46400,14,0.47697,1,0.00104,0.01486,0.01610,0.02002,0.17125,0.06761,0.00052,0.00010,0.00108,0.00035,0.00552,0.00036,0.00402,0.00066,0.69650
46.48533,14,0.46349,1,0.00072,0.01027,0.01111,0.01457,0.11818,0.04781,0.00036,0.00007,0.00568,0.00032,0.05865,0.02613,0.00806,0.00047,0.69758
46.50667,14,0.44141,1,0.00050,0.00743,0.00768,0.02431,0.08164,0.03401,0.00025,0.00005,0.25907,0.00028,0.04454,0.01828,0.00585,0.00033,0.51578
46.52800,8,0.42304,1,0.00035,0.00528,0.00531,0.02043,0.05641,0.02367,0.00017,0.00003,0.48320,0.00019,0.03085,0.01261,0.00405,0.00023,0.35721
46.54933,8,0.40656,1,0.00025,0.00379,0.00369,0.01485,0.03909,0.01636,0.00015,0.00003,0.64177,0.00015,0.02137,0.00871,0.00291,0.00016,0.24672
46.57067,8,0.38685,1,0.00020,0.00271,0.00263,0.01080,0.02760,0.01133,0.00020,0.00003,0.74997,0.00015,0.01487,0.00603,0.00281,0.00011,0.17057
46.59200,8,0.37112,1,0.00028,0.00341,0.00205,0.00808,0.01983,0.00786,0.00022,0.00004,0.81766,0.00017,0.01031,0.00419,0.00708,0.00008,0.11876
46.61333,8,0.39631,1,0.00029,0.01165,0.00674,0.00624,0.01677,0.00559,0.00081,0.00004,0.68350,0.00037,0.00727,0.00295,0.16872,0.00008,0.08898
46.63467,8,0.47989,1,0.00020,0.00838,0.00484,0.00438,0.01180,0.00408,0.00126,0.00006,0.58016,0.00162,0.00653,0.00211,0.12522,0.01320,0.23615
46.65600,8,0.52110,1,0.00014,0.00586,0.00334,0.00303,0.00817,0.00296,0.00092,0.00004,0.43308,0.00143,0.00489,0.00146,0.08725,0.09534,0.35209
46.67733,14,0.49916,1,0.00010,0.00434,0.00236,0.00209,0.00565,0.00246,0.00064,0.00003,0.31907,0.00137,0.00917,0.00101,0.06048,0.16028,0.43094
46.69867,14,0.43723,1,0.00011,0.05954,0.00396,0.00153,0.00432,0.06235,0.00045,0.00003,0.22456,0.00144,0.00977,0.00071,0.04207,0.11796,0.47121
46.72000,14,0.36575,1,0.00008,0.06968,0.00275,0.00106,0.00308,0.32358,0.00032,0.00002,0.15515,0.00100,0.00683,0.00049,0.02903,0.08146,0.32547
46.74133,5,0.33639,1,0.00006,0.05662,0.00190,0.00073,0.00219,0.52449,0.00022,0.00002,0.10708,0.00070,0.00475,0.00034,0.02003,0.05623,0.22465
46.76267,5,0.32005,1,0.00006,0.03908,0.00131,0.00051,0.00152,0.67019,0.00015,0.00001,0.07389,0.00051,0.00343,0.00024,0.01382,0.03948,0.15579
46.78400,5,0.27178,1,0.00009,0.02702,0.00091,0.00035,0.00105,0.71563,0.00011,0.00002,0.05121,0.00232,0.00526,0.00017,0.00956,0.04126,0.14504
46.80533,5,0.22667,1,0.00145,0.02113,0.00067,0.00041,0.00080,0.69860,0.00011,0.00004,0.03772,0.03811,0.00569,0.00026,0.00682,0.04198,0.14621
46.82667,5,0.18432,1,0.00955,0.03141,0.00204,0.00066,0.00185,0.57472,0.00019,0.00005,0.02690,0.03154,0.00519,0.00021,0.00486,0.04222,0.26863
46.84800,5,0.15276,1,0.04424,0.08198,0.00453,0.00236,0.01934,0.44661,0.00059,0.00012,0.01957,0.02876,0.00776,0.00032,0.00386,0.04955,0.29041
46.86933,1,0.28385,1,0.03082,0.34807,0.00322,0.00472,0.01524,0.30836,0.00042,0.00009,0.01370,0.02861,0.00707,0.00033,0.00338,0.03425,0.20173
46.89067,1,0.50447,1,0.02127,0.40186,0.00540,0.01348,0.01430,0.21281,0.00031,0.00007,0.00959,0.02205,0.01728,0.11329,0.00319,0.02588,0.13923
46.91200,1,0.57940,1,0.01469,0.29930,0.00801,0.01481,0.01142,0.14694,0.00023,0.00006,0.00731,0.02486,0.12296,0.22911,0.00331,0.02089,0.09611
46.93333,10,0.62351,1,0.01015,0.20724,0.00561,0.01035,0.00868,0.10146,0.00016,0.00004,0.00506,0.03494,0.32310,0.20921,0.00233,0.01534,0.06632
46.95467,11,0.60108,1,0.00712,0.14422,0.00407,0.00719,0.01161,0.08303,0.00017,0.00004,0.00355,0.07052,0.26584,0.33920,0.00384,0.01371,0.04589
46.97600,5,0.53454,1,0.00491,0.09951,0.00281,0.00496,0.00847,0.35746,0.00015,0.00003,0.00245,0.05028,0.18423,0.24041,0.00316,0.00949,0.03167
46.99733,5,0.45053,1,0.00339,0.06867,0.00194,0.00343,0.00724,0.55422,0.00011,0.00002,0.00169,0.03536,0.12742,0.16590,0.00219,0.00656,0.02186
47.01867,5,0.43355,1,0.00234,0.04738,0.00134,0.00236,0.01160,0.68517,0.00069,0.00003,0.00117,0.02440,0.08792,0.11448,0.00152,0.00453,0.01508
47.04000,5,0.47220,1,0.00171,0.03273,0.00093,0.00165,0.01039,0.47558,0.00055,0.00008,0.00629,0.01692,0.25976,0.13536,0.04436,0.00323,0.01047
47.06133,5,0.43733,1,0.00141,0.03156,0.01218,0.00148,0.08673,0.33026,0.00039,0.00007,0.04050,0.01294,0.29328,0.12212,0.05654,0.00245,0.00809
47.08267,10,0.40415,1,0.00108,0.04729,0.22652,0.00235,0.07684,0.22850,0.00028,0.00017,0.03200,0.00939,0.24208,0.08464,0.04110,0.00202,0.00573
47.10400,2,0.38116,1,0.00081,0.05228,0.31852,0.12200,0.05615,0.15781,0.00021,0.00044,0.02492,0.00657,0.16781,0.05841,0.02841,0.00141,0.00425
47.12533,2,0.44051,1,0.00058,0.04049,0.32654,0.24474,0.03897,0.11742,0.00015,0.00058,0.02406,0.00486,0.13221,0.04154,0.02373,0.00101,0.00311
47.14667,10,0.44880,1,0.00041,0.02934,0.22555,0.17146,0.02703,0.08117,0.00011,0.00043,0.01750,0.00610,0.38633,0.03100,0.02053,0.00083,0.00222
47.16800,10,0.45890,1,0.00029,0.09770,0.15573,0.11831,0.01872,0.05605,0.00007,0.00030,0.01980,0.00565,0.48591,0.02188,0.01740,0.00057,0.00161
47.18933,1,0.45885,1,0.00021,0.36074,0.10750,0.08200,0.01297,0.03876,0.00005,0.00021,0.02916,0.00406,0.33550,0.01510,0.01203,0.00040,0.00132
47.21067,1,0.45881,1,0.00015,0.55284,0.07423,0.05680,0.00896,0.02677,0.00004,0.00014,0.02187,0.00330,0.23164,0.01045,0.00841,0.00028,0.00414
47.23200,1,0.48687,1,0.00011,0.67845,0.05123,0.03921,0.00618,0.01896,0.00002,0.00010,0.01560,0.00258,0.16088,0.00737,0.00613,0.00381,0.00934
47.25333,1,0.49975,1,0.00009,0.49288,0.03535,0.02706,0.00427,0.01312,0.00002,0.00007,0.01100,0.00343,0.11367,0.00512,0.00425,0.27544,0.01423
47.27467,13,0.49391,1,0.00007,0.34134,0.02440,0.01867,0.00294,0.00906,0.00001,0.00005,0.00785,0.00299,0.08288,0.00359,0.00294,0.48941,0.01380
47.29600,13,0.49025,1,0.00005,0.23866,0.01685,0.01288,0.00203,0.00626,0.00001,0.00003,0.00581,0.00270,0.05912,0.00251,0.00203,0.63762,0.01343
47.31733,13,0.47888,1,0.00007,0.35575,0.01206,0.00889,0.00143,0.00455,0.00001,0.00002,0.00728,0.01974,0.04457,0.00174,0.00142,0.52825,0.01421
47.33867,1,0.47021,1,0.00036,0.43949,0.00854,0.00614,0.00101,0.00350,0.00002,0.00002,0.01419,0.02033,0.03133,0.00121,0.00103,0.39273,0.08011
47.36000,1,0.45776,1,0.00028,0.59468,0.00601,0.00427,0.00082,0.00245,0.00001,0.00001,0.01367,0.01482,0.02173,0.00084,0.00073,0.27125,0.06845
47.38133,1,0.44399,1,0.00020,0.70914,0.00415,0.00295,0.00060,0.00170,0.00001,0.00001,0.01376,0.01052,0.01507,0.00058,0.00051,0.18722,0.05358
47.40267,1,0.43969,1,0.00015,0.76943,0.00287,0.00214,0.00043,0.00119,0.00001,0.00001,0.01254,0.00836,0.01063,0.00041,0.00037,0.12921,0.06225
47.42400,1,0.43558,1,0.00020,0.77606,0.00201,0.00149,0.00030,0.00088,0.00001,0.00001,0.01032,0.00757,0.01238,0.00065,0.00056,0.09747,0.09010
47.44533,1,0.43334,1,0.00014,0.53846,0.00140,0.00103,0.00021,0.00063,0.00001,0.00001,0.00937,0.01089,0.15132,0.04443,0.03914,0.07499,0.12798
47.46667,1,0.43104,1,0.00013,0.37176,0.00097,0.00073,0.00017,0.00046,0.00002,0.00004,0.00712,0.00970,0.12938,0.06040,0.27105,0.05232,0.09574
47.48800,8,0.41263,1,0.00010,0.25674,0.00067,0.00060,0.00284,0.00040,0.00016,0.00005,0.29716,0.00704,0.09169,0.04276,0.19569,0.03611,0.06799
47.50933,8,0.39347,1,0.00033,0.17894,0.00116,0.00099,0.15970,0.01980,0.00132,0.00016,0.32637,0.00535,0.06382,0.02960,0.13797,0.02495,0.04953
47.53067,14,0.37242,1,0.00077,0.12424,0.00091,0.00075,0.13745,0.01602,0.00095,0.00013,0.25187,0.00489,0.04448,0.02043,0.09586,0.01750,0.28376
47.55200,14,0.32980,1,0.00572,0.09019,0.00107,0.00068,0.11373,0.01371,0.00068,0.00010,0.17809,0.00816,0.03116,0.01411,0.06628,0.01225,0.46407
47.57333,14,0.29186,1,0.00600,0.06390,0.00125,0.00052,0.07908,0.01659,0.00050,0.00008,0.12303,0.01484,0.02163,0.00974,0.04580,0.00851,0.60852
47.59467,14,0.30007,1,0.00415,0.04417,0.00088,0.00036,0.05457,0.01178,0.00035,0.00006,0.08499,0.01159,0.01495,0.00673,0.03161,0.00593,0.72788
47.61600,14,0.36578,1,0.00287,0.03052,0.00063,0.00025,0.03766,0.00816,0.00024,0.00004,0.05904,0.00935,0.01178,0.01061,0.02365,0.00415,0.80105
47.63733,14,0.40345,1,0.00198,0.02107,0.00044,0.00017,0.02598,0.00565,0.00016,0.00003,0.04083,0.00654,0.01783,0.06321,0.07354,0.00287,0.73970
47.65867,14,0.39485,1,0.00138,0.01460,0.00030,0.00051,0.01855,0.00393,0.00011,0.00015,0.03262,0.00499,0.03788,0.07424,0.28804,0.00200,0.52069
47.68000,14,0.38477,1,0.00095,0.08557,0.00034,0.00933,0.01653,0.00281,0.00009,0.00020,0.23902,0.00349,0.02647,0.05212,0.20235,0.00138,0.35934
47.70133,8,0.35775,1,0.00079,0.09832,0.00068,0.10829,0.07936,0.00223,0.00015,0.00109,0.26371,0.00242,0.01832,0.03605,0.13967,0.00095,0.24796
47.72267,8,0.31524,1,0.00457,0.08877,0.00091,0.14203,0.16992,0.00473,0.00074,0.00581,0.27494,0.00168,0.01269,0.02498,0.09644,0.00066,0.17113
47.74400,3,0.27793,1,0.00383,0.10775,0.00122,0.24736,0.21019,0.00379,0.00099,0.01940,0.19314,0.00117,0.00879,0.01725,0.06657,0.00046,0.11810
47.76533,4,0.25855,1,0.00286,0.07442,0.00099,0.28673,0.32303,0.00724,0.00071,0.01383,0.13345,0.00081,0.01288,0.01231,0.04877,0.00032,0.08165
47.78667,3,0.31563,1,0.00200,0.05140,0.00078,0.30279,0.28558,0.04922,0.00054,0.00959,0.09263,0.00080,0.01173,0.00866,0.12717,0.00022,0.05687
47.80800,12,0.31296,1,0.00145,0.03549,0.00069,0.23095,0.19945,0.03801,0.00041,0.00674,0.06425,0.00090,0.00974,0.00613,0.36570,0.00015,0.03994
47.82933,12,0.30585,1,0.00102,0.02450,0.00065,0.15944,0.13785,0.02737,0.00069,0.00581,0.04435,0.00063,0.00735,0.00557,0.55706,0.00011,0.02759
47.85067,12,0.28264,1,0.00091,0.01691,0.00583,0.11067,0.09519,0.02024,0.15810,0.04205,0.03064,0.00045,0.00532,0.00446,0.48968,0.00011,0.01946
47.87200,12,0.26689,1,0.00135,0.01168,0.07167,0.07739,0.06595,0.01758,0.23005,0.12710,0.02115,0.00032,0.00375,0.00317,0.35528,0.00008,0.01348
47.89333,6,0.26235,1,0.00161,0.00808,0.11550,0.05516,0.04582,0.01512,0.36249,0.12147,0.01459,0.00023,0.00260,0.00220,0.24577,0.00006,0.00930
47.91467,6,0.25573,1,0.00114,0.00558,0.11597,0.03958,0.03205,0.01052,0.37191,0.23360,0.01007,0.00018,0.00181,0.00152,0.16960,0.00005,0.00644
