time,viseme,voice,exactTeacher,teacher_sil,teacher_PP,teacher_FF,teacher_TH,teacher_DD,teacher_kk,teacher_CH,teacher_SS,teacher_nn,teacher_RR,teacher_aa,teacher_E,teacher_I,teacher_O,teacher_U,The Wasbeer Prefab (2)/Body/vrc.v_aa,The Wasbeer Prefab (2)/Body/vrc.v_ch,The Wasbeer Prefab (2)/Body/vrc.v_dd,The Wasbeer Prefab (2)/Body/vrc.v_e,The Wasbeer Prefab (2)/Body/vrc.v_ff,The Wasbeer Prefab (2)/Body/vrc.v_ih,The Wasbeer Prefab (2)/Body/vrc.v_kk,The Wasbeer Prefab (2)/Body/vrc.v_nn,The Wasbeer Prefab (2)/Body/vrc.v_oh,The Wasbeer Prefab (2)/Body/vrc.v_ou,The Wasbeer Prefab (2)/Body/vrc.v_pp,The Wasbeer Prefab (2)/Body/vrc.v_rr,The Wasbeer Prefab (2)/Body/vrc.v_sil,The Wasbeer Prefab (2)/Body/vrc.v_ss,The Wasbeer Prefab (2)/Body/vrc.v_th,The Wasbeer Prefab/Body/vrc.v_aa,The Wasbeer Prefab/Body/vrc.v_ch,The Wasbeer Prefab/Body/vrc.v_dd,The Wasbeer Prefab/Body/vrc.v_e,The Wasbeer Prefab/Body/vrc.v_ff,The Wasbeer Prefab/Body/vrc.v_ih,The Wasbeer Prefab/Body/vrc.v_kk,The Wasbeer Prefab/Body/vrc.v_nn,The Wasbeer Prefab/Body/vrc.v_oh,The Wasbeer Prefab/Body/vrc.v_ou,The Wasbeer Prefab/Body/vrc.v_pp,The Wasbeer Prefab/Body/vrc.v_rr,The Wasbeer Prefab/Body/vrc.v_sil,The Wasbeer Prefab/Body/vrc.v_ss,The Wasbeer Prefab/Body/vrc.v_th,The Wasbeer Prefab (1)/Body/vrc.v_aa,The Wasbeer Prefab (1)/Body/vrc.v_ch,The Wasbeer Prefab (1)/Body/vrc.v_dd,The Wasbeer Prefab (1)/Body/vrc.v_e,The Wasbeer Prefab (1)/Body/vrc.v_ff,The Wasbeer Prefab (1)/Body/vrc.v_ih,The Wasbeer Prefab (1)/Body/vrc.v_kk,The Wasbeer Prefab (1)/Body/vrc.v_nn,The Wasbeer Prefab (1)/Body/vrc.v_oh,The Wasbeer Prefab (1)/Body/vrc.v_ou,The Wasbeer Prefab (1)/Body/vrc.v_pp,The Wasbeer Prefab (1)/Body/vrc.v_rr,The Wasbeer Prefab (1)/Body/vrc.v_sil,The Wasbeer Prefab (1)/Body/vrc.v_ss,The Wasbeer Prefab (1)/Body/vrc.v_th
18.66667,7,0.34219,1,0.00262,0.00291,0.06111,0.06663,0.01587,0.00545,0.01060,0.51996,0.03480,0.00544,0.25532,0.00362,0.00787,0.00021,0.00759,25.53193,1.05980,1.58659,0.36167,6.11145,0.78675,0.54499,3.48026,0.02145,0.75916,0.29076,0.54415,0.26242,51.99590,6.66272,25.53193,1.05980,1.58659,0.36167,6.11145,0.78675,0.54499,3.48026,0.02145,0.75916,0.29076,0.54415,0.26242,51.99590,6.66272,25.53193,1.05980,1.58659,0.36167,6.11145,0.78675,0.54499,3.48026,0.02145,0.75916,0.29076,0.54415,0.26242,51.99590,6.66272
18.68800,7,0.31756,1,0.00181,0.00201,0.04218,0.04600,0.01316,0.00384,0.00734,0.66635,0.02402,0.00375,0.17620,0.00250,0.00544,0.00015,0.00524,17.62037,0.73354,1.31594,0.24978,4.21795,0.54437,0.38383,2.40216,0.01488,0.52383,0.20134,0.37549,0.18148,66.63456,4.60048,17.62037,0.73354,1.31594,0.24978,4.21795,0.54437,0.38383,2.40216,0.01488,0.52383,0.20134,0.37549,0.18148,66.63456,4.60048,17.62037,0.73354,1.31594,0.24978,4.21795,0.54437,0.38383,2.40216,0.01488,0.52383,0.20134,0.37549,0.18148,66.63456,4.60048
18.70933,7,0.27795,1,0.00133,0.00147,0.02937,0.03312,0.08378,0.00322,0.00543,0.68955,0.01900,0.00259,0.12183,0.00174,0.00385,0.00010,0.00362,12.18250,0.54315,8.37775,0.17362,2.93725,0.38511,0.32224,1.89965,0.01036,0.36172,0.14742,0.25915,0.13252,68.95548,3.31208,12.18250,0.54315,8.37775,0.17362,2.93725,0.38511,0.32224,1.89965,0.01036,0.36172,0.14742,0.25915,0.13252,68.95548,3.31208,12.18250,0.54315,8.37775,0.17362,2.93725,0.38511,0.32224,1.89965,0.01036,0.36172,0.14742,0.25915,0.13252,68.95548,3.31208
18.73067,7,0.24149,1,0.00106,0.00123,0.02257,0.02715,0.33047,0.00372,0.00477,0.50038,0.01631,0.00179,0.08412,0.00120,0.00266,0.00007,0.00250,8.41229,0.47688,33.04712,0.12006,2.25703,0.26643,0.37217,1.63075,0.00720,0.25040,0.12279,0.17885,0.10580,50.03769,2.71453,8.41229,0.47688,33.04712,0.12006,2.25703,0.26643,0.37217,1.63075,0.00720,0.25040,0.12279,0.17885,0.10580,50.03769,2.71453,8.41229,0.47688,33.04712,0.12006,2.25703,0.26643,0.37217,1.63075,0.00720,0.25040,0.12279,0.17885,0.10580,50.03769,2.71453
18.75200,4,0.23030,1,0.00073,0.00085,0.01561,0.01886,0.53644,0.00261,0.00348,0.34620,0.01148,0.00123,0.05806,0.00083,0.00184,0.00005,0.00173,5.80574,0.34795,53.64383,0.08324,1.56057,0.18446,0.26122,1.14780,0.00502,0.17282,0.08481,0.12347,0.07332,34.61990,1.88584,5.80574,0.34795,53.64383,0.08324,1.56057,0.18446,0.26122,1.14780,0.00502,0.17282,0.08481,0.12347,0.07332,34.61990,1.88584,5.80574,0.34795,53.64383,0.08324,1.56057,0.18446,0.26122,1.14780,0.00502,0.17282,0.08481,0.12347,0.07332,34.61990,1.88584
18.77333,4,0.40111,1,0.00053,0.00060,0.01082,0.01397,0.58709,0.00184,0.00242,0.23956,0.00822,0.00106,0.06837,0.00100,0.00701,0.05572,0.00178,6.83716,0.24242,58.70874,0.10029,1.08231,0.70053,0.18442,0.82220,5.57170,0.17822,0.06012,0.10584,0.05320,23.95556,1.39729,6.83716,0.24242,58.70874,0.10029,1.08231,0.70053,0.18442,0.82220,5.57170,0.17822,0.06012,0.10584,0.05320,23.95556,1.39729,6.83716,0.24242,58.70874,0.10029,1.08231,0.70053,0.18442,0.82220,5.57170,0.17822,0.06012,0.10584,0.05320,23.95556,1.39729
18.79467,4,0.48827,1,0.00037,0.00042,0.00747,0.00964,0.41535,0.00128,0.00167,0.16529,0.00607,0.00081,0.04905,0.00071,0.00702,0.33298,0.00187,4.90545,0.16730,41.53538,0.07084,0.74698,0.70153,0.12760,0.60651,33.29829,0.18702,0.04161,0.08086,0.03690,16.52939,0.96433,4.90545,0.16730,41.53538,0.07084,0.74698,0.70153,0.12760,0.60651,33.29829,0.18702,0.04161,0.08086,0.03690,16.52939,0.96433,4.90545,0.16730,41.53538,0.07084,0.74698,0.70153,0.12760,0.60651,33.29829,0.18702,0.04161,0.08086,0.03690,16.52939,0.96433
18.81600,13,0.54569,1,0.00025,0.00029,0.00515,0.00665,0.28702,0.00088,0.00115,0.11405,0.00438,0.00061,0.03424,0.00049,0.00487,0.53827,0.00167,3.42426,0.11544,28.70249,0.04896,0.51542,0.48746,0.08828,0.43808,53.82745,0.16668,0.02873,0.06054,0.02548,11.40529,0.66541,3.42426,0.11544,28.70249,0.04896,0.51542,0.48746,0.08828,0.43808,53.82745,0.16668,0.02873,0.06054,0.02548,11.40529,0.66541,3.42426,0.11544,28.70249,0.04896,0.51542,0.48746,0.08828,0.43808,53.82745,0.16668,0.02873,0.06054,0.02548,11.40529,0.66541
18.83733,13,0.55697,1,0.00018,0.00021,0.00356,0.00459,0.19817,0.00064,0.00080,0.07870,0.00357,0.03022,0.02605,0.00036,0.00348,0.64781,0.00167,2.60477,0.07973,19.81723,0.03621,0.35576,0.34812,0.06429,0.35685,64.78075,0.16656,0.02129,3.02164,0.01770,7.86981,0.45930,2.60477,0.07973,19.81723,0.03621,0.35576,0.34812,0.06429,0.35685,64.78075,0.16656,0.02129,3.02164,0.01770,7.86981,0.45930,2.60477,0.07973,19.81723,0.03621,0.35576,0.34812,0.06429,0.35685,64.78075,0.16656,0.02129,3.02164,0.01770,7.86981,0.45930
18.85867,13,0.55427,1,0.00012,0.00015,0.00246,0.00318,0.13767,0.00055,0.00055,0.05430,0.00291,0.32116,0.01877,0.00034,0.00295,0.45355,0.00134,1.87655,0.05545,13.76724,0.03353,0.24565,0.29516,0.05479,0.29067,45.35473,0.13424,0.01493,32.11624,0.01232,5.43021,0.31830,1.87655,0.05545,13.76724,0.03353,0.24565,0.29516,0.05479,0.29067,45.35473,0.13424,0.01493,32.11624,0.01232,5.43021,0.31830,1.87655,0.05545,13.76724,0.03353,0.24565,0.29516,0.05479,0.29067,45.35473,0.13424,0.01493,32.11624,0.01232,5.43021,0.31830
18.88000,9,0.53937,1,0.00009,0.00013,0.00173,0.00222,0.09560,0.00131,0.00040,0.03747,0.00415,0.51444,0.01323,0.00080,0.00672,0.32074,0.00099,1.32309,0.03985,9.56032,0.08026,0.17257,0.67168,0.13058,0.41455,32.07374,0.09909,0.01267,51.44421,0.00872,3.74687,0.22179,1.32309,0.03985,9.56032,0.08026,0.17257,0.67168,0.13058,0.41455,32.07374,0.09909,0.01267,51.44421,0.00872,3.74687,0.22179,1.32309,0.03985,9.56032,0.08026,0.17257,0.67168,0.13058,0.41455,32.07374,0.09909,0.01267,51.44421,0.00872,3.74687,0.22179
18.90133,9,0.51442,1,0.00006,0.00019,0.00124,0.00205,0.06721,0.00319,0.00045,0.02586,0.01027,0.39221,0.00954,0.00120,0.26262,0.22320,0.00071,0.95400,0.04476,6.72131,0.11959,0.12370,26.26242,0.31917,1.02650,22.32018,0.07123,0.01904,39.22104,0.00635,2.58567,0.20506,0.95400,0.04476,6.72131,0.11959,0.12370,26.26242,0.31917,1.02650,22.32018,0.07123,0.01904,39.22104,0.00635,2.58567,0.20506,0.95400,0.04476,6.72131,0.11959,0.12370,26.26242,0.31917,1.02650,22.32018,0.07123,0.01904,39.22104,0.00635,2.58567,0.20506
18.92267,12,0.49721,1,0.00004,0.00014,0.00086,0.00142,0.04643,0.00333,0.00031,0.01785,0.00724,0.27073,0.00660,0.00083,0.48952,0.15419,0.00051,0.66048,0.03142,4.64262,0.08296,0.08597,48.95207,0.33260,0.72358,15.41850,0.05131,0.01384,27.07295,0.00439,1.78508,0.14224,0.66048,0.03142,4.64262,0.08296,0.08597,48.95207,0.33260,0.72358,15.41850,0.05131,0.01384,27.07295,0.00439,1.78508,0.14224,0.66048,0.03142,4.64262,0.08296,0.08597,48.95207,0.33260,0.72358,15.41850,0.05131,0.01384,27.07295,0.00439,1.78508,0.14224
18.94400,12,0.49502,1,0.00003,0.00011,0.00060,0.00099,0.03205,0.00471,0.00022,0.01232,0.00522,0.18682,0.00477,0.00059,0.64400,0.10671,0.00087,0.47710,0.02221,3.20476,0.05921,0.05979,64.39995,0.47095,0.52229,10.67062,0.08660,0.01087,18.68190,0.00304,1.23222,0.09850,0.47710,0.02221,3.20476,0.05921,0.05979,64.39995,0.47095,0.52229,10.67062,0.08660,0.01087,18.68190,0.00304,1.23222,0.09850,0.47710,0.02221,3.20476,0.05921,0.05979,64.39995,0.47095,0.52229,10.67062,0.08660,0.01087,18.68190,0.00304,1.23222,0.09850
18.96533,12,0.49466,1,0.00002,0.00009,0.00041,0.00068,0.02212,0.00673,0.00016,0.00850,0.00367,0.12893,0.00441,0.00048,0.74329,0.07363,0.00687,0.44102,0.01551,2.21155,0.04829,0.04142,74.32932,0.67343,0.36667,7.36331,0.68654,0.00908,12.89329,0.00212,0.85029,0.06815,0.44102,0.01551,2.21155,0.04829,0.04142,74.32932,0.67343,0.36667,7.36331,0.68654,0.00908,12.89329,0.00212,0.85029,0.06815,0.44102,0.01551,2.21155,0.04829,0.04142,74.32932,0.67343,0.36667,7.36331,0.68654,0.00908,12.89329,0.00212,0.85029,0.06815
18.98667,12,0.49340,1,0.00002,0.00207,0.00033,0.00047,0.01531,0.04825,0.00011,0.00587,0.00942,0.08965,0.08878,0.00155,0.56347,0.05100,0.12370,8.87840,0.01096,1.53103,0.15545,0.03267,56.34719,4.82520,0.94170,5.09952,12.37002,0.20705,8.96490,0.00156,0.58697,0.04739,8.87840,0.01096,1.53103,0.15545,0.03267,56.34719,4.82520,0.94170,5.09952,12.37002,0.20705,8.96490,0.00156,0.58697,0.04739,8.87840,0.01096,1.53103,0.15545,0.03267,56.34719,4.82520,0.94170,5.09952,12.37002,0.20705,8.96490,0.00156,0.58697,0.04739
19.00800,12,0.49212,1,0.00001,0.01278,0.00024,0.00033,0.01065,0.14339,0.00008,0.00405,0.16861,0.06200,0.06970,0.00153,0.39406,0.03519,0.09736,6.97009,0.00767,1.06524,0.15345,0.02399,39.40620,14.33939,16.86089,3.51890,9.73603,1.27840,6.20011,0.00113,0.40511,0.03341,6.97009,0.00767,1.06524,0.15345,0.02399,39.40620,14.33939,16.86089,3.51890,9.73603,1.27840,6.20011,0.00113,0.40511,0.03341,6.97009,0.00767,1.06524,0.15345,0.02399,39.40620,14.33939,16.86089,3.51890,9.73603,1.27840,6.20011,0.00113,0.40511,0.03341
19.02933,8,0.47887,1,0.00001,0.01443,0.00029,0.00143,0.00844,0.19358,0.00006,0.00283,0.32297,0.04284,0.04815,0.00107,0.27203,0.02428,0.06757,4.81451,0.00644,0.84435,0.10654,0.02926,27.20318,19.35810,32.29695,2.42819,6.75735,1.44305,4.28436,0.00134,0.28347,0.14291,4.81451,0.00644,0.84435,0.10654,0.02926,27.20318,19.35810,32.29695,2.42819,6.75735,1.44305,4.28436,0.00134,0.28347,0.14291,4.81451,0.00644,0.84435,0.10654,0.02926,27.20318,19.35810,32.29695,2.42819,6.75735,1.44305,4.28436,0.00134,0.28347,0.14291
19.05067,8,0.48875,1,0.00013,0.01075,0.00022,0.04947,0.00831,0.29084,0.00005,0.00215,0.31766,0.02968,0.03648,0.00162,0.18911,0.01683,0.04671,3.64761,0.00499,0.83098,0.16230,0.02196,18.91107,29.08375,31.76555,1.68268,4.67065,1.07486,2.96825,0.01299,0.21515,4.94722,3.64761,0.00499,0.83098,0.16230,0.02196,18.91107,29.08375,31.76555,1.68268,4.67065,1.07486,2.96825,0.01299,0.21515,4.94722,3.64761,0.00499,0.83098,0.16230,0.02196,18.91107,29.08375,31.76555,1.68268,4.67065,1.07486,2.96825,0.01299,0.21515,4.94722
19.07200,8,0.52026,1,0.00017,0.00770,0.00019,0.08593,0.00665,0.20519,0.00004,0.00154,0.38015,0.02053,0.07489,0.04214,0.13098,0.01163,0.03227,7.48883,0.00366,0.66513,4.21446,0.01946,13.09760,20.51886,38.01500,1.16309,3.22656,0.76976,2.05336,0.01659,0.15424,8.59341,7.48883,0.00366,0.66513,4.21446,0.01946,13.09760,20.51886,38.01500,1.16309,3.22656,0.76976,2.05336,0.01659,0.15424,8.59341,7.48883,0.00366,0.66513,4.21446,0.01946,13.09760,20.51886,38.01500,1.16309,3.22656,0.76976,2.05336,0.01659,0.15424,8.59341
19.09333,10,0.51906,1,0.00012,0.00534,0.00014,0.05968,0.00462,0.14214,0.00003,0.00108,0.26392,0.01419,0.32298,0.06341,0.09204,0.00803,0.02228,32.29811,0.00285,0.46176,6.34103,0.01376,9.20370,14.21445,26.39190,0.80347,2.22777,0.53408,1.41887,0.01223,0.10826,5.96777,32.29811,0.00285,0.46176,6.34103,0.01376,9.20370,14.21445,26.39190,0.80347,2.22777,0.53408,1.41887,0.01223,0.10826,5.96777,32.29811,0.00285,0.46176,6.34103,0.01376,9.20370,14.21445,26.39190,0.80347,2.22777,0.53408,1.41887,0.01223,0.10826,5.96777
19.11467,10,0.51312,1,0.00034,0.00398,0.00019,0.04218,0.00454,0.10475,0.00083,0.00087,0.19471,0.00982,0.38387,0.16477,0.06794,0.00561,0.01561,38.38704,0.08304,0.45447,16.47670,0.01883,6.79413,10.47463,19.47124,0.56051,1.56069,0.39793,0.98188,0.03449,0.08668,4.21775,38.38704,0.08304,0.45447,16.47670,0.01883,6.79413,10.47463,19.47124,0.56051,1.56069,0.39793,0.98188,0.03449,0.08668,4.21775,38.38704,0.08304,0.45447,16.47670,0.01883,6.79413,10.47463,19.47124,0.56051,1.56069,0.39793,0.98188,0.03449,0.08668,4.21775
19.13600,10,0.49012,1,0.00107,0.00558,0.00060,0.03014,0.01518,0.13210,0.00628,0.00301,0.17815,0.00689,0.33980,0.21380,0.05191,0.00418,0.01132,33.97970,0.62799,1.51767,21.38023,0.06011,5.19060,13.21000,17.81524,0.41818,1.13177,0.55806,0.68886,0.10700,0.30080,3.01379,33.97970,0.62799,1.51767,21.38023,0.06011,5.19060,13.21000,17.81524,0.41818,1.13177,0.55806,0.68886,0.10700,0.30080,3.01379,33.97970,0.62799,1.51767,21.38023,0.06011,5.19060,13.21000,17.81524,0.41818,1.13177,0.55806,0.68886,0.10700,0.30080,3.01379
19.15733,10,0.41885,1,0.00141,0.00432,0.00345,0.05923,0.20705,0.09648,0.00845,0.00550,0.12636,0.00479,0.24949,0.18610,0.03643,0.00309,0.00784,24.94942,0.84487,20.70535,18.61025,0.34526,3.64252,9.64784,12.63608,0.30944,0.78405,0.43194,0.47915,0.14095,0.54982,5.92307,24.94942,0.84487,20.70535,18.61025,0.34526,3.64252,9.64784,12.63608,0.30944,0.78405,0.43194,0.47915,0.14095,0.54982,5.92307,24.94942,0.84487,20.70535,18.61025,0.34526,3.64252,9.64784,12.63608,0.30944,0.78405,0.43194,0.47915,0.14095,0.54982,5.92307
19.17867,4,0.36517,1,0.00109,0.00304,0.00872,0.06432,0.41074,0.07207,0.00758,0.00687,0.08730,0.00332,0.17266,0.12956,0.02518,0.00214,0.00541,17.26561,0.75839,41.07437,12.95572,0.87248,2.51814,7.20678,8.72993,0.21416,0.54122,0.30363,0.33151,0.10926,0.68658,6.43222,17.26561,0.75839,41.07437,12.95572,0.87248,2.51814,7.20678,8.72993,0.21416,0.54122,0.30363,0.33151,0.10926,0.68658,6.43222,17.26561,0.75839,41.07437,12.95572,0.87248,2.51814,7.20678,8.72993,0.21416,0.54122,0.30363,0.33151,0.10926,0.68658,6.43222
19.20000,4,0.32084,1,0.00138,0.00219,0.01158,0.04693,0.52467,0.07490,0.03461,0.00509,0.06031,0.00269,0.12180,0.09001,0.01813,0.00160,0.00410,12.17976,3.46146,52.46661,9.00144,1.15808,1.81277,7.49009,6.03144,0.16043,0.41014,0.21918,0.26883,0.13781,0.50873,4.69325,12.17976,3.46146,52.46661,9.00144,1.15808,1.81277,7.49009,6.03144,0.16043,0.41014,0.21918,0.26883,0.13781,0.50873,4.69325,12.17976,3.46146,52.46661,9.00144,1.15808,1.81277,7.49009,6.03144,0.16043,0.41014,0.21918,0.26883,0.13781,0.50873,4.69325
19.22133,4,0.28186,1,0.00254,0.00165,0.00889,0.03312,0.46986,0.19764,0.02737,0.00399,0.04197,0.00310,0.09882,0.07020,0.03173,0.00117,0.00795,9.88217,2.73682,46.98612,7.02043,0.88895,3.17277,19.76430,4.19692,0.11660,0.79533,0.16502,0.31034,0.25374,0.39896,3.31152,9.88217,2.73682,46.98612,7.02043,0.88895,3.17277,19.76430,4.19692,0.11660,0.79533,0.16502,0.31034,0.25374,0.39896,3.31152,9.88217,2.73682,46.98612,7.02043,0.88895,3.17277,19.76430,4.19692,0.11660,0.79533,0.16502,0.31034,0.25374,0.39896,3.31152
19.24267,4,0.37341,1,0.00177,0.00115,0.00614,0.02288,0.32705,0.16056,0.01955,0.00276,0.02903,0.00267,0.07462,0.09819,0.24325,0.00083,0.00955,7.46192,1.95476,32.70516,9.81908,0.61402,24.32522,16.05584,2.90305,0.08294,0.95533,0.11488,0.26691,0.17708,0.27611,2.28769,7.46192,1.95476,32.70516,9.81908,0.61402,24.32522,16.05584,2.90305,0.08294,0.95533,0.11488,0.26691,0.17708,0.27611,2.28769,7.46192,1.95476,32.70516,9.81908,0.61402,24.32522,16.05584,2.90305,0.08294,0.95533,0.11488,0.26691,0.17708,0.27611,2.28769
19.26400,12,0.42538,1,0.00123,0.00446,0.00426,0.01579,0.22569,0.15154,0.01349,0.00191,0.03587,0.00195,0.07496,0.06833,0.39098,0.00058,0.00896,7.49643,1.34922,22.56856,6.83326,0.42625,39.09761,15.15426,3.58703,0.05752,0.89628,0.44617,0.19540,0.12286,0.19053,1.57863,7.49643,1.34922,22.56856,6.83326,0.42625,39.09761,15.15426,3.58703,0.05752,0.89628,0.44617,0.19540,0.12286,0.19053,1.57863,7.49643,1.34922,22.56856,6.83326,0.42625,39.09761,15.15426,3.58703,0.05752,0.89628,0.44617,0.19540,0.12286,0.19053,1.57863
19.28533,5,0.43274,1,0.00085,0.00886,0.00295,0.01089,0.15574,0.36902,0.00931,0.00131,0.05055,0.00135,0.05225,0.04716,0.28313,0.00040,0.00623,5.22450,0.93103,15.57399,4.71567,0.29496,28.31267,36.90236,5.05489,0.03984,0.62261,0.88648,0.13532,0.08490,0.13147,1.08930,5.22450,0.93103,15.57399,4.71567,0.29496,28.31267,36.90236,5.05489,0.03984,0.62261,0.88648,0.13532,0.08490,0.13147,1.08930,5.22450,0.93103,15.57399,4.71567,0.29496,28.31267,36.90236,5.05489,0.03984,0.62261,0.88648,0.13532,0.08490,0.13147,1.08930
19.30667,5,0.42126,1,0.00062,0.01845,0.00208,0.00762,0.10842,0.53562,0.00650,0.00092,0.05018,0.00094,0.03605,0.03254,0.19542,0.00028,0.00436,3.60535,0.64975,10.84194,3.25398,0.20764,19.54151,53.56201,5.01801,0.02756,0.43649,1.84513,0.09437,0.06186,0.09210,0.76229,3.60535,0.64975,10.84194,3.25398,0.20764,19.54151,53.56201,5.01801,0.02756,0.43649,1.84513,0.09437,0.06186,0.09210,0.76229,3.60535,0.64975,10.84194,3.25398,0.20764,19.54151,53.56201,5.01801,0.02756,0.43649,1.84513,0.09437,0.06186,0.09210,0.76229
19.32800,5,0.37509,1,0.00049,0.02110,0.00614,0.00575,0.07959,0.65530,0.00502,0.00169,0.03889,0.00065,0.02488,0.02245,0.13485,0.00019,0.00301,2.48785,0.50236,7.95916,2.24527,0.61365,13.48469,65.52985,3.88891,0.01905,0.30133,2.11044,0.06517,0.04868,0.16889,0.57467,2.48785,0.50236,7.95916,2.24527,0.61365,13.48469,65.52985,3.88891,0.01905,0.30133,2.11044,0.06517,0.04868,0.16889,0.57467,2.48785,0.50236,7.95916,2.24527,0.61365,13.48469,65.52985,3.88891,0.01905,0.30133,2.11044,0.06517,0.04868,0.16889,0.57467
19.34933,5,0.33184,1,0.00062,0.01792,0.15512,0.00568,0.09241,0.56696,0.00424,0.00163,0.02696,0.00049,0.01719,0.01549,0.09306,0.00013,0.00209,1.71853,0.42385,9.24138,1.54934,15.51246,9.30622,56.69599,2.69607,0.01341,0.20883,1.79205,0.04892,0.06168,0.16281,0.56847,1.71853,0.42385,9.24138,1.54934,15.51246,9.30622,56.69599,2.69607,0.01341,0.20883,1.79205,0.04892,0.06168,0.16281,0.56847,1.71853,0.42385,9.24138,1.54934,15.51246,9.30622,56.69599,2.69607,0.01341,0.20883,1.79205,0.04892,0.06168,0.16281,0.56847
19.37067,5,0.28911,1,0.00106,0.02748,0.16361,0.00642,0.09111,0.58718,0.00328,0.00126,0.01865,0.00375,0.01198,0.01070,0.06431,0.00073,0.00848,1.19812,0.32796,9.11108,1.06963,16.36057,6.43125,58.71832,1.86538,0.07276,0.84751,2.74804,0.37516,0.10598,0.12588,0.64237,1.19812,0.32796,9.11108,1.06963,16.36057,6.43125,58.71832,1.86538,0.07276,0.84751,2.74804,0.37516,0.10598,0.12588,0.64237,1.19812,0.32796,9.11108,1.06963,16.36057,6.43125,58.71832,1.86538,0.07276,0.84751,2.74804,0.37516,0.10598,0.12588,0.64237
19.39200,5,0.25070,1,0.00862,0.03210,0.11738,0.00740,0.09336,0.48270,0.00255,0.00094,0.01303,0.00695,0.00958,0.00739,0.04449,0.01785,0.15567,0.95785,0.25468,9.33561,0.73917,11.73784,4.44902,48.26965,1.30302,1.78456,15.56736,3.20989,0.69528,0.86247,0.09391,0.73967,0.95785,0.25468,9.33561,0.73917,11.73784,4.44902,48.26965,1.30302,1.78456,15.56736,3.20989,0.69528,0.86247,0.09391,0.73967,0.95785,0.25468,9.33561,0.73917,11.73784,4.44902,48.26965,1.30302,1.78456,15.56736,3.20989,0.69528,0.86247,0.09391,0.73967
19.41333,5,0.32959,1,0.00596,0.02220,0.08126,0.00511,0.06453,0.33355,0.00176,0.00065,0.00947,0.00657,0.00672,0.00510,0.03071,0.18848,0.23793,0.67181,0.17586,6.45336,0.51016,8.12619,3.07105,33.35531,0.94707,18.84777,23.79286,2.22020,0.65688,0.59606,0.06488,0.51054,0.67181,0.17586,6.45336,0.51016,8.12619,3.07105,33.35531,0.94707,18.84777,23.79286,2.22020,0.65688,0.59606,0.06488,0.51054,0.67181,0.17586,6.45336,0.51016,8.12619,3.07105,33.35531,0.94707,18.84777,23.79286,2.22020,0.65688,0.59606,0.06488,0.51054
19.43467,14,0.45914,1,0.00412,0.01532,0.05607,0.00352,0.04453,0.23031,0.00121,0.00045,0.00679,0.00456,0.00998,0.15047,0.02300,0.13094,0.31873,0.99783,0.12135,4.45290,15.04671,5.60721,2.29960,23.03099,0.67929,13.09369,31.87273,1.53222,0.45649,0.41178,0.04484,0.35237,0.99783,0.12135,4.45290,15.04671,5.60721,2.29960,23.03099,0.67929,13.09369,31.87273,1.53222,0.45649,0.41178,0.04484,0.35237,0.99783,0.12135,4.45290,15.04671,5.60721,2.29960,23.03099,0.67929,13.09369,31.87273,1.53222,0.45649,0.41178,0.04484,0.35237
19.45600,11,0.48441,1,0.00284,0.01057,0.03869,0.00243,0.03073,0.15892,0.00084,0.00031,0.00476,0.00319,0.01582,0.39144,0.01827,0.09038,0.23080,1.58160,0.08373,3.07277,39.14412,3.86898,1.82722,15.89195,0.47604,9.03802,23.08015,1.05728,0.31940,0.28419,0.03124,0.24331,1.58160,0.08373,3.07277,39.14412,3.86898,1.82722,15.89195,0.47604,9.03802,23.08015,1.05728,0.31940,0.28419,0.03124,0.24331,1.58160,0.08373,3.07277,39.14412,3.86898,1.82722,15.89195,0.47604,9.03802,23.08015,1.05728,0.31940,0.28419,0.03124,0.24331
19.47733,11,0.49981,1,0.00196,0.00736,0.02670,0.00171,0.02129,0.10972,0.00058,0.00022,0.00864,0.00249,0.01486,0.55045,0.03004,0.06245,0.16152,1.48587,0.05784,2.12942,55.04456,2.66978,3.00422,10.97245,0.86423,6.24484,16.15237,0.73584,0.24904,0.19626,0.02209,0.17120,1.48587,0.05784,2.12942,55.04456,2.66978,3.00422,10.97245,0.86423,6.24484,16.15237,0.73584,0.24904,0.19626,0.02209,0.17120,1.48587,0.05784,2.12942,55.04456,2.66978,3.00422,10.97245,0.86423,6.24484,16.15237,0.73584,0.24904,0.19626,0.02209,0.17120
19.49867,11,0.50778,1,0.00136,0.00511,0.01842,0.00123,0.01509,0.07583,0.00040,0.00034,0.26354,0.00184,0.01310,0.42465,0.02451,0.04310,0.11148,1.30991,0.04002,1.50937,42.46527,1.84238,2.45084,7.58313,26.35411,4.30991,11.14792,0.51127,0.18399,0.13555,0.03358,0.12274,1.30991,0.04002,1.50937,42.46527,1.84238,2.45084,7.58313,26.35411,4.30991,11.14792,0.51127,0.18399,0.13555,0.03358,0.12274,1.30991,0.04002,1.50937,42.46527,1.84238,2.45084,7.58313,26.35411,4.30991,11.14792,0.51127,0.18399,0.13555,0.03358,0.12274
